,retail,period,area,kod_retail,group,kod_sku,weight,brand,quantity,purchase_price,sales_price,total_purchase,total_sales,profit
8945,3,3,moscow,L106,вафли мягкие,3335226,150,17,59,23.18932203,38.85542373,1368.16999977,2292.47000007,924.3000003
8946,3,3,moscow,L106,вафли мягкие,3804080,310,11,76,50.6575,74.01723684,3849.97,5625.309999839999,1775.3399998399996
8947,3,3,moscow,L106,вафли,3352553,50,10,50,9.972000000000001,18.007,498.6000000000001,900.35,401.74999999999994
8948,3,3,moscow,L106,вафли,4032119,200,5,47,21.52787234,31.60553191,1011.8099999799999,1485.45999977,473.64999979000004
8949,3,3,moscow,L113,вафли,4032118,200,5,59,21.22186441,31.66016949,1252.09000019,1867.94999991,615.8599997200001
8950,3,3,moscow,L113,вафли,4032121,200,5,49,21.52510204,31.95306122,1054.72999996,1565.6999997799999,510.9699998199999
8951,3,3,moscow,L113,вафли,4043349,200,14,61,17.42377049,22.71,1062.84999989,1385.31,322.46000011
8952,3,3,moscow,L116,вафли мягкие,3335240,100,17,60,18.59666667,32.6895,1115.8000002,1961.3700000000001,845.5699998
8953,3,3,moscow,L162,вафли мягкие,3758970,123,17,65,24.75569231,39.50676923,1609.1200001500001,2567.93999995,958.8199998
8954,3,3,moscow,L163,вафли мягкие,3804080,310,11,46,50.48739129999999,75.48543478,2322.4199997999995,3472.3299998800003,1149.9100000800008
8955,3,3,moscow,L163,вафли,4043349,200,14,54,18.64703704,21.01740741,1006.9400001600001,1134.94000014,127.99999997999987
8956,3,3,moscow,L167,вафли,3730860,300,10,46,42.73282609,70.98956522,1965.7100001400001,3265.52000012,1299.80999998
8957,3,3,moscow,L167,вафли,4043349,200,14,68,18.96,21.45014706,1289.28,1458.61000008,169.33000008
8958,3,3,moscow,L167,вафли,4235800,36,,52,8.496346154,15.81519231,441.810000008,822.39000012,380.580000112
8959,3,3,moscow,L202,вафли,4043349,200,14,45,17.424,23.39755556,784.0799999999999,1052.8900002,268.8100002000001
8960,3,3,moscow,L205,вафли мягкие,3335240,100,17,141,18.7387234,32.60780142,2642.1599994000003,4597.70000022,1955.54000082
8961,3,3,moscow,L205,вафли,181770,43,6,62,37.15483871,68.61274194,2303.60000002,4253.9900002800005,1950.3900002600003
8962,3,3,moscow,L205,вафли,4043349,200,14,462,17.42400433,19.28313853,8049.890000459999,8908.81000086,858.9200004000004
8963,3,3,moscow,L205,вафли,4210951,150,,46,21.29956522,34.21456522,979.7800001200001,1573.87000012,594.0899999999999
8964,3,3,moscow,L207,вафли мягкие,3758970,123,17,49,24.75673469,39.53489796,1213.07999981,1937.21000004,724.1300002300002
8965,3,3,moscow,L207,торты  вафельные,3796838,38,,80,8.530875,14.440125,682.47,1155.21,472.74
8966,3,3,moscow,L208,вафли,2250143,300,13,58,31.47603448,50.15034483,1825.60999984,2908.72000014,1083.1100003000001
8967,3,3,moscow,L208,вафли,3743049,40,5,102,9.751372549,14.835,994.6399999979999,1513.17,518.5300000020002
8968,3,3,moscow,L208,вафли,4043349,200,14,52,18.58403846,23.39942308,966.3699999199999,1216.7700001599999,250.40000023999994
8969,3,3,moscow,L220,вафли,4032121,200,5,45,21.52311111,31.79288889,968.5399999499999,1430.68000005,462.14000010000007
8970,3,3,moscow,L220,вафли,4043349,200,14,74,17.42310811,20.66081081,1289.31000014,1528.89999994,239.5899998
8971,3,3,moscow,L231,вафли мягкие,3804080,310,11,55,50.69854545,75.32854545,2788.41999975,4143.06999975,1354.6499999999996
8972,3,3,moscow,L231,вафли,4043349,200,14,69,18.95927536,22.39434783,1308.18999984,1545.2100002700001,237.0200004300002
8973,3,3,moscow,L232,вафли,2250102,200,13,58,20.45068966,33.23758621,1186.1400002799999,1927.7800001800001,741.6399999000002
8974,3,3,moscow,L232,вафли,2285065,490,14,90,52.83988889,101.0246667,4755.5900001,9092.220003,4336.6300029
8975,3,3,moscow,L232,вафли,2285086,250,14,50,39.0222,79.4322,1951.11,3971.6099999999997,2020.4999999999998
8976,3,3,moscow,L232,вафли,4032121,200,5,46,21.5226087,32.05,990.0400002,1474.3,484.25999979999995
8977,3,3,moscow,L253,вафли,2250143,300,13,55,33.51218182,53.68436364,1843.1700001000002,2952.6400002,1109.4700000999999
8978,3,3,moscow,L269,вафли,3743049,40,5,54,9.271111111,14.81759259,500.639999994,800.14999986,299.509999866
8979,3,3,moscow,L323,вафли,4043349,200,14,48,18.57958333,23.04270833,891.8199998399999,1106.04999984,214.23000000000013
8980,3,3,moscow,L387,вафли мягкие,3758969,123,17,55,24.75636364,35.07909091,1361.6000002,1929.3500000499998,567.7499998499998
8981,3,3,moscow,L387,вафли,2250143,300,13,52,29.73615385,51.42288462,1546.2800002000001,2673.99000024,1127.7100000399998
8982,3,3,moscow,L387,вафли,3748476,100,11,48,12.36166667,21.51458333,593.36000016,1032.6999998400001,439.3399996800001
8983,3,3,moscow,L411,вафли,4055345,170,15,45,15.62133333,24.83133333,702.95999985,1117.40999985,414.45000000000005
8984,3,3,moscow,L413,вафли,4043349,200,14,53,18.96,22.66886792,1004.88,1201.44999976,196.5699997600001
8985,3,3,moscow,L419,вафли,3730870,300,10,62,47.89645161,68.73806452,2969.57999982,4261.7600002399995,1292.1800004199995
8986,3,3,moscow,L419,вафли,3743049,40,5,70,11.46814286,15.11028571,802.7700002,1057.7199997,254.9499995
8987,3,3,moscow,L419,вафли,4043349,200,14,65,17.41676923,18.63984615,1132.08999995,1211.58999975,79.49999980000007
8988,3,3,moscow,L419,торты  вафельные,141931,270,17,45,82.32044444,129.39955559999999,3704.4199998,5822.980001999999,2118.5600021999994
8989,3,3,moscow,L421,вафли,181770,43,6,50,37.2798,66.8192,1863.99,3340.9599999999996,1476.9699999999996
8990,3,3,moscow,L460,вафли,3743049,40,5,46,9.236956522,15.37695652,424.90000001199996,707.33999992,282.439999908
8991,3,3,moscow,L461,вафли мягкие,3380827,122,12,46,24.96391304,38.29043478,1148.33999984,1761.35999988,613.02000004
8992,3,3,moscow,L461,вафли мягкие,3804080,310,11,74,50.50959459,73.56689189,3737.70999966,5443.9499998599995,1706.2400001999995
8993,3,3,moscow,L461,вафли,2250092,200,13,82,32.37756098,58.64829268,2654.96000036,4809.15999976,2154.1999994
8994,3,3,moscow,L461,вафли,2250131,300,13,53,34.33754717,57.654528299999996,1819.89000001,3055.6899998999997,1235.7999998899998
8995,3,3,moscow,L461,вафли,2250143,300,13,60,30.92516667,51.97033333,1855.5100002,3118.2199998,1262.7099996000002
8996,3,3,moscow,L461,вафли,3730860,300,10,62,43.37725806,71.18532258,2689.38999972,4413.48999996,1724.10000024
8997,3,3,moscow,L461,вафли,4032121,200,5,55,19.34327273,31.41454545,1063.88000015,1727.7999997499999,663.9199996
8998,3,3,moscow,L461,вафли,4210951,150,,83,23.25939759,36.36108434,1930.5299999699998,3017.9700002199997,1087.44000025
8999,3,3,moscow,L465,вафли мягкие,3335226,150,17,47,26.39404255,35.85489362,1240.51999985,1685.18000014,444.66000028999997
9000,3,3,moscow,L465,вафли мягкие,3335240,100,17,75,19.78066667,31.926,1483.5500002499998,2394.45,910.89999975
9001,3,3,moscow,L466,вафли мягкие,3335240,100,17,63,19.29238095,31.91507937,1215.4199998499998,2010.65000031,795.2300004600002
9002,3,3,moscow,L466,вафли,4032121,200,5,46,20.56869565,31.63434783,946.1599998999999,1455.18000018,509.0200002800001
9003,3,3,moscow,L467,вафли мягкие,3335226,150,17,56,24.13625,37.47821429,1351.63,2098.78000024,747.1500002399998
9004,3,3,moscow,L467,вафли,3123905,150,10,48,24.970625,43.04791667,1198.59,2066.30000016,867.7100001599999
9005,3,3,moscow,L490,вафли мягкие,3335226,150,17,68,24.35808824,35.36191176,1656.3500003200002,2404.60999968,748.2599993599997
9006,3,3,moscow,L490,вафли мягкие,3335240,100,17,124,20.28064516,32.51362903,2514.79999984,4031.68999972,1516.8899998799998
9007,3,3,moscow,L490,вафли,2250143,300,13,50,31.373,53.2222,1568.65,2661.11,1092.46
9008,3,3,moscow,L490,вафли,3352553,50,10,51,10.22294118,17.95294118,521.3700001799999,915.6000001799999,394.23
9009,3,3,moscow,L490,вафли,3743049,40,5,65,11.47230769,14.58061538,745.6999998499999,947.7399997,202.03999985000007
9010,3,3,moscow,L490,вафли,4043349,200,14,122,17.41770492,18.14221311,2124.9600002399998,2213.34999942,88.38999918000036
9011,3,3,moscow,L493,вафли,3590821,220,3,52,24.40211538,34.41769231,1268.9099997600001,1789.72000012,520.8100003599998
9012,3,3,moscow,L498,вафли,4043349,200,14,53,17.42169811,22.18339623,923.3499998300001,1175.72000019,252.37000035999995
9013,3,3,moscow,L512,вафли,4032120,200,5,46,21.915,31.775,1008.0899999999999,1461.6499999999999,453.55999999999995
9014,3,3,moscow,L512,вафли,4043349,200,14,53,17.42377358,22.75056604,923.45999974,1205.7800001199998,282.3200003799999
9015,3,3,moscow,L512,торты  вафельные,3796838,38,,88,8.751136364,14.99534091,770.100000032,1319.59000008,549.490000048
9016,3,3,moscow,L545,вафли,3743049,40,5,50,9.038,15.015,451.90000000000003,750.75,298.84999999999997
9017,3,3,moscow,L553,вафли мягкие,3335226,150,17,47,23.1893617,29.61042553,1089.8999999,1391.68999991,301.7900000100001
9018,3,3,moscow,L553,вафли мягкие,3335240,100,17,117,19.46367521,30.37871795,2277.24999957,3554.3100001499997,1277.0600005799997
9019,3,3,moscow,L553,вафли,125299,220,5,51,30.82607843,67.66117647,1572.12999993,3450.71999997,1878.5900000400002
9020,3,3,moscow,L553,вафли,3123905,150,10,65,26.50076923,44.99323077,1722.54999995,2924.56000005,1202.0100000999998
9021,3,3,moscow,L553,вафли,3730870,300,10,61,45.04213115,69.75081967,2747.5700001500004,4254.79999987,1507.2299997199993
9022,3,3,moscow,L553,вафли,4106710,30,7,44,19.24113636,30.005,846.60999984,1320.22,473.61000016
9023,3,3,moscow,L553,вафли,4210951,150,,55,23.84509091,35.50672727,1311.48000005,1952.8699998499999,641.3899997999999
9024,3,3,moscow,L553,торты  вафельные,141931,270,17,47,83.20617021,132.0308511,3910.6899998699996,6205.4500017,2294.7600018300004
9025,3,3,moscow,L558,вафли мягкие,3335240,100,17,49,18.78714286,30.95020408,920.5700001399999,1516.5599999199999,595.98999978
9026,3,3,moscow,L562,вафли мягкие,3758970,123,17,71,24.75605634,39.17535211,1757.68000014,2781.44999981,1023.7699996700001
9027,3,3,moscow,L562,вафли,3748476,100,11,63,12.38333333,19.65190476,780.1499997899999,1238.06999988,457.92000009000014
9028,3,3,moscow,L562,вафли,4043349,200,14,49,17.42387755,22.41612245,853.76999995,1098.39000005,244.62000009999997
9029,3,3,moscow,L563,вафли,2250102,200,13,78,21.57179487,32.39,1682.59999986,2526.42,843.82000014
9030,3,3,moscow,L573,вафли,2250143,300,13,69,32.57768116,48.28275362,2247.8600000399997,3331.5099997800003,1083.6499997400006
9031,3,3,moscow,L579,вафли мягкие,3335240,100,17,58,19.31534483,31.68551724,1120.29000014,1837.75999992,717.4699997799999
9032,3,3,moscow,L579,вафли,4032120,200,5,46,21.93543478,31.22934783,1009.0299998800001,1436.5500001799999,427.52000029999977
9033,3,3,moscow,L579,вафли,4235800,36,,96,8.501875,15.3715625,816.1800000000001,1475.67,659.49
9034,3,3,moscow,L581,вафли,4043349,200,14,59,17.42355932,22.15983051,1027.98999988,1307.43000009,279.4400002100001
9035,3,3,moscow,L581,торты  вафельные,3796838,38,,96,8.5690625,14.7396875,822.6299999999999,1415.01,592.3800000000001
9036,3,3,moscow,L582,вафли мягкие,3758969,123,17,171,24.75596491,39.56415205,4233.26999961,6765.47000055,2532.20000094
9037,3,3,moscow,L582,вафли мягкие,3758970,123,17,234,24.75598291,39.42106838,5792.90000094,9224.53000092,3431.6299999800003
9038,3,3,moscow,L582,вафли,2250109,200,13,77,32.43532468,60.94428571,2497.5200003600003,4692.70999967,2195.1899993099996
9039,3,3,moscow,L582,вафли,2250143,300,13,53,34.2309434,53.80283019,1814.2400002,2851.55000007,1037.30999987
9040,3,3,moscow,L582,вафли,3264878,290,13,67,40.82671642,92.53014925,2735.3900001399998,6199.519999749999,3464.1299996099997
9041,3,3,moscow,L582,вафли,3352553,50,10,186,10.23397849,18.09446237,1903.51999914,3365.5700008199997,1462.0500016799997
9042,3,3,moscow,L582,вафли,3391397,190,13,66,32.83136364,68.03318182,2166.87000024,4490.19000012,2323.31999988
9043,3,3,moscow,L582,вафли,3552637,300,13,54,35.16851852,55.00833333,1899.10000008,2970.44999982,1071.34999974
9044,3,3,moscow,L582,вафли,3791711,400,1,44,47.23772727,77.39772727,2078.45999988,3405.4999998800004,1327.0400000000004
9045,3,3,moscow,L582,вафли,4032118,200,5,64,21.21,31.7975,1357.44,2035.04,677.5999999999999
9046,3,3,moscow,L582,вафли,4032119,200,5,74,21.52608108,32.04459459,1592.92999992,2371.29999966,778.3699997400001
9047,3,3,moscow,L582,вафли,4032121,200,5,192,21.52625,31.98864583,4133.04,6141.81999936,2008.7799993600001
9048,3,3,moscow,L588,вафли мягкие,3758970,123,17,45,24.75666667,39.73266667,1114.05000015,1787.97000015,673.9200000000001
9049,3,3,moscow,L588,вафли,3352553,50,10,63,10.2631746,18.14380952,646.5799998,1143.05999976,496.47999996
9050,3,3,moscow,L588,вафли,4032121,200,5,53,21.52283019,32.1509434,1140.71000007,1704.0000002000002,563.2900001300002
9051,3,3,moscow,L588,торты  вафельные,3796838,38,,120,8.605583333,14.3825,1032.66999996,1725.9,693.23000004
9052,3,3,moscow,L603,вафли мягкие,3380827,122,12,45,25.39866667,39.56066667,1142.94000015,1780.2300001500003,637.2900000000002
9053,3,3,moscow,L603,вафли,181770,43,6,69,36.73289855,65.80304348,2534.5699999500002,4540.41000012,2005.8400001700002
9054,3,3,moscow,L603,вафли,2250092,200,13,54,32.37666667,52.43185185,1748.3400001799998,2831.3199999,1082.97999972
9055,3,3,moscow,L603,вафли,3123905,150,10,66,26.57954545,48.995,1754.2499997,3233.6699999999996,1479.4200002999996
9056,3,3,moscow,L603,вафли,3504104,110,17,44,30.68159091,48.36590909,1349.99000004,2128.09999996,778.1099999199998
9057,3,3,moscow,L603,вафли,3730860,300,10,63,46.23015873,68.20571429,2912.49999999,4296.96000027,1384.4600002799998
9058,3,3,moscow,L603,вафли,4032121,200,5,65,19.34369231,32.59630769,1257.3400001500002,2118.75999985,861.4199996999998
9059,3,3,moscow,L606,вафли,4043349,200,14,107,17.4235514,19.4253271,1864.3199998,2078.5099997,214.1899999000002
9060,3,3,moscow,L636,вафли,2250143,300,13,44,32.40113636,51.39659091,1425.6499998400002,2261.45000004,835.8000001999997
9061,3,3,moscow,L636,вафли,3743049,40,5,55,9.503818182,14.93363636,522.71000001,821.3499998,298.63999978999993
9062,3,3,moscow,L641,вафли,4043349,200,14,66,18.58772727,21.79545455,1226.7899998199998,1438.5000003,211.7100004800002
9063,3,3,moscow,L646,вафли мягкие,3335226,150,17,69,23.73144928,38.90695652,1637.47000032,2684.5799998800003,1047.1099995600002
9064,3,3,moscow,L646,вафли мягкие,3335240,100,17,82,18.63609756,32.03390244,1528.15999992,2626.78000008,1098.6200001599998
9065,3,3,moscow,L646,вафли,3123905,150,10,60,26.05566667,49.67683333,1563.3400002,2980.6099998,1417.2699996
9066,3,3,moscow,L646,вафли,4032119,200,5,53,19.34339623,32.2609434,1025.20000019,1709.8300002,684.63000001
9067,3,3,moscow,L646,вафли,4032121,200,5,63,19.34365079,32.01873016,1218.64999977,2017.18000008,798.5300003099999
9068,3,3,moscow,L666,вафли мягкие,3335240,100,17,130,18.75238462,29.47715385,2437.8100006,3832.0300005,1394.2199999
9069,3,3,moscow,L666,вафли,2250092,200,13,59,32.14847458,52.23288136,1896.76000022,3081.74000024,1184.98000002
9070,3,3,moscow,L666,вафли,4043349,200,14,401,17.42401496,18.8401995,6987.029998960001,7554.9199995,567.8900005399992
9071,3,3,moscow,L666,вафли,4071893,200,5,54,19.34333333,32.17333333,1044.53999982,1737.35999982,692.8199999999999
9072,3,3,moscow,L689,вафли,3743049,40,5,60,9.276,14.984000000000002,556.56,899.0400000000001,342.48000000000013
9073,3,3,moscow,L708,вафли,4043349,200,14,65,18.64661538,20.97861538,1212.0299997,1363.6099997000001,151.58000000000015
9074,3,3,moscow,L711,вафли,4176430,85,2,47,18.59425532,30.97702128,873.93000004,1455.92000016,581.99000012
9075,3,3,moscow,L724,вафли мягкие,3758969,123,17,45,24.75577778,38.89244444,1114.0100000999998,1750.1599998,636.1499997000001
9076,3,3,moscow,L724,вафли мягкие,3758970,123,17,51,24.75647059,38.83137255,1262.5800000899999,1980.4000000499998,717.8199999599999
9077,3,3,moscow,L736,торты  вафельные,3796838,38,,59,8.755762712000001,14.60677966,516.5900000080001,861.79999994,345.20999993199996
9078,3,3,moscow,L750,вафли,4032121,200,5,53,21.43603774,32.10283019,1136.11000022,1701.45000007,565.3399998499999
9079,3,3,moscow,L750,вафли,4043349,200,14,94,17.42393617,19.92595745,1637.8499999800001,1873.0400003,235.19000031999985
9080,3,3,moscow,L750,торты  вафельные,3501910,270,17,44,78.93613636,129.8893182,3473.1899998400004,5715.1300008,2241.9400009599995
9081,3,3,moscow,L752,вафли мягкие,3758969,123,17,52,24.75692308,38.74384615,1287.36000016,2014.6799998000001,727.3199996400001
9082,3,3,moscow,L757,вафли,4071893,200,5,46,19.31543478,31.885,888.50999988,1466.71,578.20000012
9083,3,3,moscow,L760,вафли,2250131,300,13,46,33.60891304,64.59347826,1546.0099998399999,2971.2999999599997,1425.2900001199998
9084,3,3,moscow,L760,вафли,4043349,200,14,360,17.424,19.45802778,6272.639999999999,7004.890000799999,732.2500007999997
9085,3,3,moscow,L775,вафли мягкие,3758969,123,17,55,24.75618182,37.38527273,1361.5900001,2056.19000015,694.6000000499998
9086,3,3,moscow,L775,вафли,3730860,300,10,48,37.53854167,69.50666667,1801.85000016,3336.32000016,1534.4699999999998
9087,3,3,moscow,L775,вафли,3730870,300,10,47,43.68340426,68.33744681,2053.1200002200003,3211.8600000700003,1158.73999985
9088,3,3,moscow,L775,вафли,3743049,40,5,114,9.614035088,14.82921053,1096.000000032,1690.5300004199999,594.530000388
9089,3,3,moscow,L777,вафли,2250102,200,13,73,21.79150685,32.44356164,1590.7800000500001,2368.37999972,777.5999996699998
9090,3,3,moscow,L777,вафли,3352553,50,10,101,10.23356436,17.46316832,1033.59000036,1763.7800003200002,730.1899999600003
9091,3,3,moscow,L777,вафли,4032121,200,5,48,21.52583333,32.14645833,1033.23999984,1543.02999984,509.78999999999996
9092,3,3,moscow,L777,вафли,4043349,200,14,173,17.42398844,20.39687861,3014.3500001199995,3528.6599995300003,514.3099994100007
9093,3,3,moscow,L779,вафли мягкие,3758970,123,17,61,24.755737699999997,38.63081967,1510.0999997,2356.47999987,846.3800001700001
9094,3,3,moscow,L779,вафли,4043349,200,14,112,17.42419643,20.44928571,1951.51000016,2290.3199995200002,338.80999936000035
9095,3,3,moscow,L780,вафли,4043349,200,14,45,17.42266667,20.81266667,784.0200001500001,936.5700001499999,152.54999999999984
9096,3,3,moscow,L784,вафли мягкие,3335240,100,17,84,19.3672619,30.53547619,1626.8499995999998,2564.97999996,938.1300003600002
9097,3,3,moscow,L784,вафли мягкие,3758970,123,17,50,24.756,38.4798,1237.8,1923.9899999999998,686.1899999999998
9098,3,3,moscow,L784,вафли,4032119,200,5,68,21.52852941,31.73161765,1463.93999988,2157.7500002,693.8100003200002
9099,3,3,moscow,L798,вафли,3743049,40,5,120,9.501083333,14.90825,1140.12999996,1788.99,648.8600000399999
9100,3,3,moscow,L800,вафли,3592933,400,1,49,40.36142857,65.91979592,1977.70999993,3230.0700000799998,1252.3600001499997
9101,3,3,moscow,L800,вафли,3743049,40,5,124,9.990322581000001,15.48967742,1238.8000000440002,1920.7200000799999,681.9200000359997
9102,3,3,moscow,L800,вафли,4032119,200,5,60,21.50116667,32.31416667,1290.0700002,1938.8500001999998,648.7799999999997
9103,3,3,moscow,L800,вафли,4032121,200,5,119,21.51991597,32.21764706,2560.87000043,3833.9000001399995,1273.0299997099996
9104,3,3,moscow,L800,вафли,4043349,200,14,320,18.58459375,22.69059375,5947.07,7260.990000000001,1313.920000000001
9105,3,3,moscow,L800,торты  вафельные,3796838,38,,83,10.04,17.31313253,833.3199999999999,1436.9899999900001,603.6699999900002
9106,3,3,moscow,L802,вафли,2285065,490,14,61,52.84557377,103.9203279,3223.5799999700002,6339.1400019,3115.56000193
9107,3,3,moscow,L802,торты  вафельные,3796838,38,,167,8.47754491,13.05437126,1415.74999997,2180.08000042,764.33000045
9108,3,3,moscow,L803,вафли мягкие,3758969,123,17,47,24.76574468,39.96595745,1163.98999996,1878.4000001499999,714.4100001899999
9109,3,3,moscow,L810,вафли мягкие,3335226,150,17,100,23.1884,36.5965,2318.84,3659.65,1340.81
9110,3,3,moscow,L810,вафли мягкие,3335240,100,17,56,19.48321429,31.40696429,1091.06000024,1758.7900002400002,667.7300000000002
9111,3,3,moscow,L810,вафли мягкие,3804080,310,11,46,50.47695652,75.11804348,2321.93999992,3455.43000008,1133.49000016
9112,3,3,moscow,L810,вафли,4164637,180,2,44,32.09840909,50.37431818,1412.32999996,2216.46999992,804.1399999600003
9113,3,3,moscow,L811,вафли,3748476,100,11,83,12.26493976,19.49012048,1017.9900000800001,1617.6799998400002,599.6899997600001
9114,3,3,moscow,L811,торты  вафельные,3796838,38,,117,8.084102564,12.96649573,945.839999988,1517.08000041,571.2400004219999
9115,3,3,moscow,L822,вафли мягкие,3335226,150,17,50,26.673000000000002,38.3396,1333.65,1916.9799999999998,583.3299999999997
9116,3,3,moscow,L822,вафли,4043349,200,14,148,18.64824324,21.0647973,2759.93999952,3117.5900004,357.6500008799999
9117,3,3,moscow,L823,вафли,2250092,200,13,71,32.31985915,55.98535211,2294.70999965,3974.95999981,1680.2500001600001
9118,3,3,moscow,L823,вафли,2250109,200,13,47,32.25085106,56.38617021,1515.78999982,2650.14999987,1134.36000005
9119,3,3,moscow,L823,вафли,2250143,300,13,77,34.70233766,50.94,2672.07999982,3922.3799999999997,1250.3000001799996
9120,3,3,moscow,L823,вафли,3552814,160,13,52,25.56,54.23173077,1329.12,2820.0500000399998,1490.9300000399999
9121,3,3,moscow,L823,вафли,3618705,180,11,53,22.79773585,37.4709434,1208.28000005,1985.9600002000002,777.6800001500003
9122,3,3,moscow,L823,вафли,4032119,200,5,69,20.56826087,31.67811594,1419.21000003,2185.78999986,766.5799998300001
9123,3,3,moscow,L823,вафли,4032121,200,5,86,20.56825581,31.82046512,1768.86999966,2736.56000032,967.6900006600001
9124,3,3,moscow,L826,вафли,2250143,300,13,61,32.31377049,48.42081967,1971.1399998900001,2953.66999987,982.52999998
9125,3,3,moscow,L850,вафли мягкие,3335226,150,17,67,23.9638806,36.48119403,1605.5800001999999,2444.2400000099997,838.6599998099998
9126,3,3,moscow,L850,вафли,4196107,22,8,53,21.66,39.99698113,1147.98,2119.83999989,971.8599998899999
9127,3,3,moscow,L852,вафли мягкие,3299984,108,12,44,19.21136364,32.68931818,845.30000016,1438.32999992,593.0299997600001
9128,3,3,moscow,L852,вафли мягкие,3758969,123,17,78,24.75602564,39.2324359,1930.96999992,3060.1300002,1129.1600002799998
9129,3,3,moscow,L852,вафли мягкие,4211043,150,,49,23.93285714,31.90163265,1172.70999986,1563.17999985,390.46999999000013
9130,3,3,moscow,L852,вафли,3590821,220,3,56,23.95464286,35.31767857,1341.46000016,1977.78999992,636.32999976
9131,3,3,moscow,L852,вафли,4071893,200,5,62,20.23177419,31.78580645,1254.36999978,1970.7199999,716.35000012
9132,3,3,moscow,L853,вафли мягкие,3335240,100,17,71,18.882816899999998,33.40309859,1340.6799998999998,2371.61999989,1030.9399999900004
9133,3,3,moscow,L856,вафли мягкие,3335240,100,17,81,18.31975309,32.26728395,1483.90000029,2613.64999995,1129.7499996600002
9134,3,3,moscow,L864,вафли мягкие,3335226,150,17,256,23.85527344,37.30980469,6106.95000064,9551.31000064,3444.3599999999997
9135,3,3,moscow,L864,вафли,181770,43,6,47,37.21085106,63.96851064,1748.9099998200002,3006.52000008,1257.6100002599999
9136,3,3,moscow,L864,вафли,2250102,200,13,81,23.01925926,36.41691358,1864.5600000599998,2949.7699999799997,1085.20999992
9137,3,3,moscow,L864,вафли,2250131,300,13,59,33.19881356,49.574067799999995,1958.7300000399998,2924.8700001999996,966.1400001599998
9138,3,3,moscow,L864,вафли,3552814,160,13,50,29.2022,64.7206,1460.1100000000001,3236.03,1775.92
9139,3,3,moscow,L864,вафли,3730860,300,10,112,45.37830357,70.12892857,5082.36999984,7854.43999984,2772.0700000000006
9140,3,3,moscow,L864,вафли,3774152,39,6,48,36.85604167,73.62270833,1769.0900001600003,3533.8899998399997,1764.7999996799995
9141,3,3,moscow,L864,вафли,4032119,200,5,64,19.3390625,32.6115625,1237.7,2087.14,849.4399999999998
9142,3,3,moscow,L864,вафли,4043349,200,14,310,17.41848387,18.80851613,5399.7299997,5830.6400003,430.9100005999999
9143,3,3,moscow,L866,вафли мягкие,3335226,150,17,81,25.15506173,30.02061728,2037.56000013,2431.66999968,394.1099995499999
9144,3,3,moscow,L866,вафли,3730860,300,10,53,46.78509434,70.69547170000001,2479.61000002,3746.860000100001,1267.250000080001
9145,3,3,moscow,L866,вафли,4043349,200,14,61,17.41836066,19.39163934,1062.52000026,1182.8899997400001,120.36999948000016
9146,3,3,moscow,L871,вафли мягкие,3335226,150,17,53,23.86943396,35.18735849,1265.0799998799998,1864.9299999700002,599.8500000900003
9147,3,3,moscow,L874,вафли мягкие,3335226,150,17,73,23.18972603,37.94219178,1692.85000019,2769.77999994,1076.92999975
9148,3,3,moscow,L874,вафли,4043349,200,14,52,17.42076923,17.61038462,905.8799999600001,915.7400002400001,9.860000280000008
9149,3,3,moscow,L875,вафли мягкие,3299984,108,12,66,23.39818182,34.21742424,1544.28000012,2258.34999984,714.0699997199997
9150,3,3,moscow,L875,вафли мягкие,3335240,100,17,85,19.10388235,30.32247059,1623.8299997499998,2577.4100001499996,953.5800003999998
9151,3,3,moscow,L875,вафли мягкие,3380827,122,12,103,24.69106796,38.95951456,2543.17999988,4012.82999968,1469.6499998
9152,3,3,moscow,L875,вафли,3123905,150,10,65,26.27076923,50.99,1707.59999995,3314.35,1606.75000005
9153,3,3,moscow,L875,вафли,3264878,290,13,47,40.78212766,98.80957447,1916.76000002,4644.05000009,2727.29000007
9154,3,3,moscow,L875,вафли,3796828,150,10,54,26.65518519,49.34851852,1439.38000026,2664.8200000799998,1225.4399998199997
9155,3,3,moscow,L875,вафли,4032119,200,5,111,19.34369369,33.27963964,2147.14999959,3694.04000004,1546.8900004500001
9156,3,3,moscow,L875,вафли,4032121,200,5,104,19.34375,33.17461538,2011.75,3450.15999952,1438.40999952
9157,3,3,moscow,L875,вафли,4043349,200,14,528,17.42393939,19.26198864,9199.83999792,10170.33000192,970.4900039999993
9158,3,3,moscow,L875,вафли,4062539,200,5,87,19.343793100000003,32.98402299,1682.9099997000003,2869.61000013,1186.7000004299998
9159,3,3,moscow,L875,торты  вафельные,4108326,230,14,49,34.17632653,42.74714286,1674.63999997,2094.61000014,419.97000017000005
9160,3,3,moscow,L876,вафли мягкие,3335240,100,17,117,19.39948718,32.77717949,2269.74000006,3834.93000033,1565.19000027
9161,3,3,moscow,L876,вафли мягкие,3380827,122,12,54,24.79055556,38.90592593,1338.69000024,2100.92000022,762.22999998
9162,3,3,moscow,L876,вафли,2250092,200,13,98,32.37581633,58.90132653,3172.83000034,5772.32999994,2599.4999995999997
9163,3,3,moscow,L876,вафли,2250143,300,13,76,34.66486842,59.12355263,2634.5299999199997,4493.38999988,1858.85999996
9164,3,3,moscow,L876,вафли,3123905,150,10,64,26.4175,47.5078125,1690.72,3040.5,1349.78
